review_id,brand,industry,review_text,rating,review_date,source,price_level,feature_category,sentiment_label,sentiment_score,aspect,region,market_share_est,competitor_type
811,nextgen institute,academic,course content is fine but could be updated.,4,6/11/2025,appstore,1,product,neutral,0.02,experience,india - bangalore,15.48,sme
812,spice garden,restaurant,"clean place and tasty meals, will visit again.",4,7/11/2024,google,3,product,positive,0.91,delivery,india - chennai,8.88,enterprise
813,grand tandoori,restaurant,the food was delicious and the staff were very friendly.,4,2/4/2024,facebook,2,service,positive,0.54,price,sri lanka - colombo,24.47,startup
814,freshmart,supermarket,some items were expired on the shelf.,2,6/22/2025,appstore,1,delivery,negative,-0.95,experience,sri lanka - colombo,10.14,sme
815,futurelearn center,academic,teachers explain concepts clearly and provide good support.,5,4/25/2025,yelp,2,delivery,positive,0.57,quality,india - bangalore,20.45,startup
816,trendwear,clothing,quality is acceptable for the price.,4,11/25/2024,facebook,1,service,neutral,0.3,support,india - bangalore,22.6,startup
817,greenbasket,supermarket,fresh vegetables and well organized shelves.,4,4/1/2024,yelp,3,delivery,positive,0.74,delivery,india - bangalore,15.86,enterprise
818,skillbridge academy,academic,poor communication from administration.,2,12/3/2024,google,1,service,negative,-0.78,delivery,india - bangalore,12.91,enterprise
819,urban threads,clothing,overpriced for low quality material.,2,11/22/2025,instagram,1,delivery,negative,-0.97,support,sri lanka - kandy,9.96,startup
820,nextgen institute,academic,great learning environment and useful course materials.,5,9/20/2025,google,3,delivery,positive,0.86,support,sri lanka - colombo,25.11,startup
821,fooddash,food delivery,delivery time was acceptable.,4,12/17/2024,facebook,2,service,neutral,0.07,delivery,sri lanka - colombo,34.28,sme
822,skillbridge academy,academic,great learning environment and useful course materials.,5,3/26/2025,yelp,3,product,positive,0.84,quality,india - bangalore,36.88,enterprise
823,dailyneeds,supermarket,fresh vegetables and well organized shelves.,5,5/12/2024,appstore,3,support,positive,0.97,support,sri lanka - colombo,16.35,enterprise
824,modaline,clothing,good quality fabric and perfect fit.,4,9/25/2025,appstore,3,support,positive,0.67,service,india - bangalore,24.05,enterprise
825,trendwear,clothing,quality is acceptable for the price.,4,10/12/2024,yelp,2,service,neutral,-0.02,price,india - bangalore,10.64,sme
826,grand tandoori,restaurant,food was okay but nothing special.,3,12/12/2024,instagram,2,support,neutral,0.1,quality,india - bangalore,28.63,startup
827,fooddash,food delivery,delivery time was acceptable.,3,7/19/2025,instagram,3,product,neutral,-0.01,price,india - bangalore,33.57,sme
828,stylehub,clothing,quality is acceptable for the price.,4,6/6/2024,google,3,service,neutral,-0.08,service,india - chennai,31.62,startup
829,fooddash,food delivery,easy app to use and good tracking system.,4,11/28/2025,google,1,delivery,positive,0.68,price,sri lanka - kandy,36.06,startup
830,citygrocer,supermarket,wide variety of products at good prices.,4,4/13/2024,google,3,support,positive,0.7,support,india - chennai,38.18,startup
831,greenbasket,supermarket,quick billing and helpful staff.,5,6/15/2024,yelp,1,service,positive,0.96,experience,india - chennai,38.76,startup
832,quickeats,food delivery,reliable service and accurate orders.,4,12/3/2024,appstore,1,product,positive,0.81,delivery,india - chennai,19.97,sme
833,fooddash,food delivery,reliable service and accurate orders.,5,1/13/2025,google,1,service,positive,0.6,quality,india - chennai,32.25,startup
834,mealgo,food delivery,app works fine but nothing impressive.,4,1/2/2024,appstore,2,delivery,neutral,0.27,experience,india - chennai,11.65,startup
835,citygrocer,supermarket,some items were expired on the shelf.,2,7/16/2025,facebook,2,support,negative,-0.91,support,sri lanka - colombo,22.32,startup
836,speedybite,food delivery,app works fine but nothing impressive.,4,7/9/2024,instagram,3,product,neutral,-0.09,delivery,india - bangalore,20.52,startup
837,urban curry,restaurant,service was fine but a bit slow during peak hours.,4,3/4/2024,instagram,2,support,neutral,0.16,experience,sri lanka - kandy,13.66,startup
838,citygrocer,supermarket,products are available but prices are average.,3,4/11/2024,yelp,3,product,neutral,-0.02,quality,sri lanka - colombo,14.56,enterprise
839,grand tandoori,restaurant,"clean place and tasty meals, will visit again.",4,8/4/2025,appstore,2,support,positive,0.73,quality,sri lanka - kandy,35.9,startup
840,trendwear,clothing,fabric quality is poor and shrank after washing.,2,8/4/2024,instagram,3,service,negative,-0.52,price,india - chennai,7.68,startup
841,fooddash,food delivery,delivery was fast and food arrived hot.,4,1/23/2025,instagram,2,service,positive,0.93,service,sri lanka - kandy,23.71,enterprise
842,modaline,clothing,clothes feel comfortable and durable.,4,6/12/2024,google,1,support,positive,0.81,quality,sri lanka - kandy,19.08,sme
843,skillbridge academy,academic,outdated materials and unhelpful staff.,1,6/21/2024,google,3,service,negative,-0.9,experience,india - bangalore,13.94,startup
844,urban curry,restaurant,food arrived cold and the service was slow.,1,9/15/2025,google,3,delivery,negative,-0.82,price,india - chennai,13.01,enterprise
845,dailyneeds,supermarket,fresh vegetables and well organized shelves.,5,3/24/2024,instagram,1,service,positive,0.72,quality,sri lanka - kandy,39.99,sme
846,futurelearn center,academic,teachers explain concepts clearly and provide good support.,5,11/11/2025,instagram,3,service,positive,0.96,experience,sri lanka - colombo,11.07,sme
847,quickeats,food delivery,delivery was fast and food arrived hot.,5,8/25/2025,facebook,3,service,positive,0.69,support,india - bangalore,39.5,enterprise
848,nextgen institute,academic,outdated materials and unhelpful staff.,1,6/2/2025,yelp,3,delivery,negative,-0.74,support,sri lanka - kandy,23.08,sme
849,fooddash,food delivery,delivery time was acceptable.,4,2/18/2025,appstore,2,support,neutral,0.28,delivery,india - chennai,9.57,startup
850,skillbridge academy,academic,teachers explain concepts clearly and provide good support.,5,3/7/2025,facebook,1,delivery,positive,0.71,price,india - bangalore,25.17,startup
851,speedybite,food delivery,easy app to use and good tracking system.,5,4/22/2024,google,1,support,positive,0.55,service,india - bangalore,13.43,enterprise
852,futurelearn center,academic,outdated materials and unhelpful staff.,1,3/4/2024,instagram,3,service,negative,-0.6,service,sri lanka - kandy,14.72,sme
853,brightpath college,academic,classes often cancelled without notice.,1,5/30/2024,google,1,product,negative,-0.64,quality,sri lanka - kandy,36.93,startup
854,dailyneeds,supermarket,products are available but prices are average.,3,5/4/2024,instagram,2,delivery,neutral,-0.04,quality,sri lanka - colombo,15.9,sme
855,urban threads,clothing,quality is acceptable for the price.,3,8/25/2025,yelp,3,product,neutral,0.28,support,sri lanka - kandy,35.34,sme
856,citygrocer,supermarket,quick billing and helpful staff.,4,1/28/2025,appstore,1,product,positive,0.94,experience,india - bangalore,7.42,startup
857,nextgen institute,academic,flexible schedules and practical lessons.,4,2/22/2024,facebook,1,service,positive,0.67,support,sri lanka - kandy,23.29,sme
858,freshmart,supermarket,wide variety of products at good prices.,5,7/19/2025,facebook,1,service,positive,0.98,price,india - chennai,27.6,sme
859,urban threads,clothing,trendy designs and affordable prices.,5,1/16/2024,facebook,3,product,positive,0.54,delivery,sri lanka - colombo,31.36,enterprise
860,futurelearn center,academic,poor communication from administration.,1,11/13/2024,instagram,1,delivery,negative,-0.94,price,sri lanka - colombo,34.15,sme
861,trendwear,clothing,good quality fabric and perfect fit.,5,8/29/2024,yelp,2,service,positive,0.58,quality,sri lanka - kandy,14.91,enterprise
862,mealgo,food delivery,easy app to use and good tracking system.,4,8/17/2024,facebook,1,service,positive,0.61,delivery,sri lanka - colombo,26.4,sme
863,mealgo,food delivery,reliable service and accurate orders.,4,5/25/2024,instagram,2,service,positive,0.64,experience,india - chennai,25.73,sme
864,greenbasket,supermarket,some items were expired on the shelf.,2,2/9/2025,facebook,3,support,negative,-0.74,service,sri lanka - colombo,20.51,enterprise
865,ocean bites,restaurant,staff were rude and the place was not clean.,1,1/15/2025,facebook,1,support,negative,-0.44,service,sri lanka - kandy,25.64,startup
866,brightpath college,academic,facilities are average.,3,11/20/2025,appstore,1,delivery,neutral,0.04,service,india - chennai,18.27,sme
867,stylehub,clothing,trendy designs and affordable prices.,5,4/24/2025,facebook,1,product,positive,0.66,delivery,india - bangalore,5.28,enterprise
868,dailyneeds,supermarket,store is okay but sometimes crowded.,4,7/22/2024,instagram,2,support,neutral,0.05,service,india - chennai,22.49,sme
869,grand tandoori,restaurant,staff were rude and the place was not clean.,2,7/10/2024,google,1,delivery,negative,-0.84,price,india - bangalore,9.28,sme
870,urban curry,restaurant,staff were rude and the place was not clean.,1,2/14/2025,appstore,2,product,negative,-0.58,experience,sri lanka - kandy,21.03,sme
871,speedybite,food delivery,delivery was fast and food arrived hot.,4,1/16/2025,yelp,2,service,positive,0.53,experience,sri lanka - colombo,8,sme
872,urban threads,clothing,trendy designs and affordable prices.,4,2/5/2025,google,3,product,positive,0.52,delivery,sri lanka - colombo,15.97,enterprise
873,fooddash,food delivery,order was delayed and items missing.,1,3/28/2024,google,2,delivery,negative,-0.43,price,sri lanka - colombo,11.25,sme
874,stylehub,clothing,good quality fabric and perfect fit.,4,2/29/2024,yelp,1,support,positive,0.83,quality,sri lanka - colombo,5.96,enterprise
875,speedybite,food delivery,app crashed while placing order.,1,4/27/2025,facebook,2,product,negative,-0.43,quality,sri lanka - kandy,38.93,sme
876,quickeats,food delivery,order was delayed and items missing.,2,2/7/2025,appstore,1,service,negative,-0.94,quality,india - chennai,8.71,startup
877,futurelearn center,academic,poor communication from administration.,2,2/23/2024,yelp,3,support,negative,-0.92,support,sri lanka - colombo,10.81,sme
878,nextgen institute,academic,great learning environment and useful course materials.,4,2/27/2024,google,2,support,positive,0.68,delivery,sri lanka - colombo,29.41,sme
879,fooddash,food delivery,reliable service and accurate orders.,5,12/4/2024,google,2,delivery,positive,0.95,support,india - chennai,37.56,startup
880,citygrocer,supermarket,store is okay but sometimes crowded.,4,8/14/2024,appstore,2,support,neutral,0,delivery,sri lanka - colombo,19.47,enterprise
881,futurelearn center,academic,classes often cancelled without notice.,1,3/9/2024,instagram,1,service,negative,-0.53,quality,india - bangalore,20.92,enterprise
882,trendwear,clothing,sizes were inaccurate and returns were difficult.,2,9/23/2025,yelp,2,product,negative,-0.86,support,india - chennai,33.78,startup
883,skillbridge academy,academic,classes often cancelled without notice.,2,7/13/2024,instagram,3,service,negative,-0.88,delivery,sri lanka - kandy,6.33,startup
884,brightpath college,academic,great learning environment and useful course materials.,4,4/11/2024,instagram,2,product,positive,0.53,delivery,india - bangalore,21.99,enterprise
885,nextgen institute,academic,classes often cancelled without notice.,1,9/2/2025,yelp,3,delivery,negative,-0.74,quality,india - chennai,37,sme
886,dailyneeds,supermarket,fresh vegetables and well organized shelves.,4,6/6/2024,google,1,support,positive,0.9,experience,india - bangalore,6.17,enterprise
887,mealgo,food delivery,app crashed while placing order.,1,10/28/2024,facebook,3,product,negative,-0.55,delivery,india - bangalore,32.05,startup
888,greenbasket,supermarket,wide variety of products at good prices.,4,5/22/2025,google,2,delivery,positive,0.74,delivery,sri lanka - colombo,6.04,enterprise
889,speedybite,food delivery,easy app to use and good tracking system.,5,6/21/2025,google,1,delivery,positive,0.52,experience,india - bangalore,24.2,sme
890,trendwear,clothing,designs are decent but limited options.,4,3/20/2024,google,2,delivery,neutral,-0.04,support,sri lanka - colombo,7.17,enterprise
891,modaline,clothing,good quality fabric and perfect fit.,5,7/6/2025,appstore,2,service,positive,0.75,quality,india - bangalore,32.56,startup
892,stylehub,clothing,designs are decent but limited options.,4,9/9/2024,google,2,product,neutral,0,service,sri lanka - kandy,15.59,startup
893,grand tandoori,restaurant,great ambience and quick service. loved the dinner experience.,4,4/9/2025,appstore,3,delivery,positive,0.69,quality,india - chennai,24.41,sme
894,urban threads,clothing,good quality fabric and perfect fit.,4,1/22/2024,google,3,service,positive,0.52,price,india - chennai,10.42,startup
895,citygrocer,supermarket,wide variety of products at good prices.,4,7/22/2024,facebook,1,service,positive,0.74,support,sri lanka - kandy,28.65,startup
896,skillbridge academy,academic,course content is fine but could be updated.,3,2/25/2024,instagram,1,service,neutral,0.09,price,sri lanka - colombo,27.21,enterprise
897,skillbridge academy,academic,flexible schedules and practical lessons.,4,6/11/2025,instagram,1,support,positive,0.74,service,india - bangalore,10.68,sme
898,freshmart,supermarket,products are available but prices are average.,4,7/26/2025,appstore,3,support,neutral,0.17,price,india - bangalore,21.19,startup
899,urban curry,restaurant,"clean place and tasty meals, will visit again.",4,7/25/2024,yelp,3,delivery,positive,0.61,experience,india - chennai,32.02,sme
900,urban curry,restaurant,overpriced for the portion size.,1,5/17/2025,facebook,3,delivery,negative,-0.66,support,sri lanka - kandy,38.7,sme
901,speedybite,food delivery,reliable service and accurate orders.,5,12/29/2024,google,3,product,positive,0.79,price,sri lanka - kandy,15.21,sme
902,quickeats,food delivery,cold food and poor packaging.,2,1/4/2025,instagram,3,support,negative,-0.41,delivery,india - bangalore,33.75,startup
903,trendwear,clothing,designs are decent but limited options.,3,6/17/2025,google,2,delivery,neutral,0.07,quality,india - chennai,26.89,sme
904,speedybite,food delivery,delivery was fast and food arrived hot.,4,7/25/2025,yelp,1,support,positive,0.51,support,india - chennai,37.8,enterprise
905,citygrocer,supermarket,staff not responsive when asking for help.,1,6/12/2025,facebook,1,support,negative,-0.88,delivery,sri lanka - colombo,38.4,sme
906,trendwear,clothing,overpriced for low quality material.,2,1/2/2025,instagram,2,product,negative,-0.43,experience,india - chennai,35.36,startup
907,urban curry,restaurant,the food was delicious and the staff were very friendly.,5,5/23/2024,facebook,2,product,positive,0.54,quality,sri lanka - kandy,7.32,enterprise
908,mealgo,food delivery,reliable service and accurate orders.,4,5/20/2025,instagram,1,delivery,positive,0.57,support,india - bangalore,8.33,enterprise
909,fooddash,food delivery,order was delayed and items missing.,2,7/9/2025,yelp,1,service,negative,-0.81,delivery,india - chennai,38.94,startup
910,futurelearn center,academic,facilities are average.,4,4/22/2024,facebook,1,delivery,neutral,0.08,support,sri lanka - kandy,30.54,enterprise
911,urban threads,clothing,fabric quality is poor and shrank after washing.,2,1/9/2025,appstore,2,delivery,negative,-0.96,service,india - chennai,11.16,sme
912,speedybite,food delivery,order was delayed and items missing.,2,11/27/2025,google,3,service,negative,-0.84,support,sri lanka - colombo,36.01,sme
913,dailyneeds,supermarket,some items were expired on the shelf.,2,7/15/2024,google,3,delivery,negative,-0.48,price,india - chennai,6.95,enterprise
914,freshmart,supermarket,staff not responsive when asking for help.,2,1/9/2024,yelp,3,service,negative,-0.57,quality,sri lanka - kandy,5.09,sme
915,mealgo,food delivery,app works fine but nothing impressive.,3,11/15/2025,appstore,2,support,neutral,-0.04,delivery,sri lanka - kandy,37.69,sme
916,brightpath college,academic,course content is fine but could be updated.,4,8/20/2025,instagram,2,delivery,neutral,0.2,price,india - bangalore,35.11,enterprise
917,citygrocer,supermarket,staff not responsive when asking for help.,2,4/22/2025,facebook,1,delivery,negative,-0.6,price,sri lanka - colombo,37.59,sme
918,urban curry,restaurant,food arrived cold and the service was slow.,1,1/16/2024,yelp,1,support,negative,-0.61,service,sri lanka - kandy,33.93,startup
919,mealgo,food delivery,delivery was fast and food arrived hot.,4,4/19/2024,google,2,product,positive,0.81,quality,sri lanka - colombo,16.71,enterprise
920,spice garden,restaurant,food was okay but nothing special.,4,4/7/2024,yelp,2,delivery,neutral,-0.07,price,india - bangalore,20.42,startup
921,ocean bites,restaurant,the food was delicious and the staff were very friendly.,4,12/2/2024,appstore,1,service,positive,0.56,quality,india - chennai,36.32,enterprise
922,spice garden,restaurant,staff were rude and the place was not clean.,1,8/5/2024,yelp,1,service,negative,-0.63,price,india - chennai,8.95,enterprise
923,nextgen institute,academic,flexible schedules and practical lessons.,5,1/29/2025,yelp,3,product,positive,0.76,price,sri lanka - kandy,28.31,enterprise
924,spice garden,restaurant,food was okay but nothing special.,4,8/6/2025,yelp,3,service,neutral,-0.04,experience,india - chennai,15.18,startup
925,citygrocer,supermarket,some items were expired on the shelf.,2,11/23/2025,instagram,2,support,negative,-0.61,experience,india - chennai,20.97,startup
926,nextgen institute,academic,classes often cancelled without notice.,1,4/21/2025,facebook,1,service,negative,-0.9,quality,sri lanka - kandy,12.95,startup
927,urban curry,restaurant,food was okay but nothing special.,3,7/24/2025,appstore,2,support,neutral,0.05,support,india - chennai,36.93,enterprise
928,dailyneeds,supermarket,staff not responsive when asking for help.,1,3/4/2024,google,1,product,negative,-0.87,price,india - bangalore,18.01,startup
929,modaline,clothing,good quality fabric and perfect fit.,5,10/5/2024,appstore,2,delivery,positive,0.57,quality,india - bangalore,23.45,sme
930,futurelearn center,academic,flexible schedules and practical lessons.,4,5/14/2025,instagram,2,service,positive,0.77,experience,india - bangalore,30.18,sme
931,speedybite,food delivery,reliable service and accurate orders.,5,6/10/2025,appstore,2,support,positive,0.69,support,india - chennai,25.27,enterprise
932,skillbridge academy,academic,poor communication from administration.,1,5/17/2025,instagram,3,product,negative,-0.57,price,sri lanka - colombo,38.39,startup
933,nextgen institute,academic,classes often cancelled without notice.,1,2/27/2025,appstore,2,service,negative,-0.61,delivery,sri lanka - kandy,37.71,sme
934,skillbridge academy,academic,classes often cancelled without notice.,2,1/3/2024,yelp,2,delivery,negative,-0.92,delivery,sri lanka - colombo,28.55,sme
935,quickeats,food delivery,cold food and poor packaging.,1,11/15/2024,facebook,2,delivery,negative,-0.55,price,sri lanka - kandy,36.74,sme
936,trendwear,clothing,clothes feel comfortable and durable.,5,6/14/2024,facebook,3,delivery,positive,0.86,quality,india - bangalore,30.11,sme
937,speedybite,food delivery,delivery time was acceptable.,4,6/12/2025,yelp,2,service,neutral,-0.03,price,india - bangalore,16.11,sme
938,nextgen institute,academic,great learning environment and useful course materials.,5,11/11/2025,facebook,1,product,positive,0.67,quality,india - bangalore,32.16,enterprise
939,quickeats,food delivery,delivery was fast and food arrived hot.,5,1/23/2025,instagram,3,delivery,positive,0.59,quality,sri lanka - colombo,23.24,sme
940,fooddash,food delivery,reliable service and accurate orders.,5,10/13/2025,instagram,1,delivery,positive,0.5,quality,india - chennai,15.89,startup
941,modaline,clothing,good quality fabric and perfect fit.,4,10/15/2025,yelp,3,support,positive,0.91,delivery,sri lanka - colombo,7.55,enterprise
942,freshmart,supermarket,wide variety of products at good prices.,4,9/18/2024,facebook,3,support,positive,0.67,support,india - chennai,12.41,startup
943,mealgo,food delivery,order was delayed and items missing.,2,9/4/2025,yelp,2,delivery,negative,-0.46,experience,india - chennai,24.33,startup
944,fooddash,food delivery,delivery time was acceptable.,3,10/24/2025,appstore,2,product,neutral,0.12,support,sri lanka - colombo,33.28,sme
945,futurelearn center,academic,outdated materials and unhelpful staff.,1,4/10/2024,appstore,2,service,negative,-0.46,experience,sri lanka - kandy,21.08,sme
946,speedybite,food delivery,order was delayed and items missing.,2,5/10/2024,appstore,3,delivery,negative,-0.88,experience,sri lanka - colombo,20.13,startup
947,stylehub,clothing,clothes feel comfortable and durable.,4,2/3/2025,instagram,3,delivery,positive,0.77,support,sri lanka - kandy,14.5,startup
948,modaline,clothing,good quality fabric and perfect fit.,4,2/4/2025,appstore,2,service,positive,0.94,service,india - chennai,25.12,startup
949,stylehub,clothing,quality is acceptable for the price.,3,3/2/2024,facebook,1,support,neutral,0.22,support,sri lanka - kandy,36.98,startup
950,urban curry,restaurant,the food was delicious and the staff were very friendly.,4,8/1/2024,yelp,2,service,positive,0.74,support,india - bangalore,21.66,enterprise
951,dailyneeds,supermarket,products are available but prices are average.,3,4/4/2024,facebook,1,product,neutral,0.11,experience,sri lanka - kandy,21.79,sme
952,quickeats,food delivery,cold food and poor packaging.,1,11/19/2025,instagram,2,product,negative,-0.6,support,sri lanka - kandy,14.73,enterprise
953,mealgo,food delivery,reliable service and accurate orders.,5,8/2/2024,google,1,delivery,positive,0.71,quality,india - bangalore,39.57,enterprise
954,modaline,clothing,clothes feel comfortable and durable.,4,3/21/2024,facebook,2,product,positive,0.94,price,sri lanka - kandy,10.24,sme
955,grand tandoori,restaurant,"clean place and tasty meals, will visit again.",4,1/5/2025,facebook,2,delivery,positive,0.98,delivery,sri lanka - colombo,5.07,startup
956,quickeats,food delivery,reliable service and accurate orders.,5,5/20/2024,appstore,3,product,positive,0.69,support,india - chennai,24.67,enterprise
957,speedybite,food delivery,cold food and poor packaging.,1,1/25/2024,google,3,service,negative,-0.52,experience,india - chennai,33.44,startup
958,stylehub,clothing,fabric quality is poor and shrank after washing.,2,11/22/2024,facebook,1,support,negative,-0.73,delivery,sri lanka - colombo,25.93,startup
959,grand tandoori,restaurant,overpriced for the portion size.,2,4/3/2025,facebook,2,service,negative,-0.78,price,india - chennai,9.68,enterprise
960,citygrocer,supermarket,long queues at checkout counters.,2,1/5/2024,instagram,1,service,negative,-0.51,service,india - bangalore,8.18,startup
961,speedybite,food delivery,delivery was fast and food arrived hot.,5,11/22/2024,yelp,2,product,positive,0.93,service,sri lanka - kandy,25.26,sme
962,quickeats,food delivery,reliable service and accurate orders.,5,12/1/2024,google,2,service,positive,0.65,support,sri lanka - kandy,14.97,startup
963,urban threads,clothing,overpriced for low quality material.,1,7/22/2025,appstore,2,product,negative,-0.75,quality,sri lanka - kandy,29.36,sme
964,trendwear,clothing,good quality fabric and perfect fit.,5,2/18/2024,facebook,2,product,positive,0.9,price,sri lanka - kandy,16.99,startup
965,urban threads,clothing,clothes feel comfortable and durable.,4,1/13/2024,facebook,1,delivery,positive,0.91,service,sri lanka - colombo,12.87,startup
966,fooddash,food delivery,delivery was fast and food arrived hot.,4,5/17/2024,google,2,service,positive,0.94,support,india - chennai,32.29,enterprise
967,greenbasket,supermarket,products are available but prices are average.,3,9/20/2025,appstore,1,delivery,neutral,0.23,price,india - chennai,38.42,sme
968,freshmart,supermarket,fresh vegetables and well organized shelves.,4,5/17/2024,appstore,1,support,positive,0.76,support,sri lanka - colombo,30.01,startup
969,trendwear,clothing,sizes were inaccurate and returns were difficult.,2,8/19/2025,yelp,3,product,negative,-0.64,service,india - chennai,34.72,sme
970,speedybite,food delivery,cold food and poor packaging.,1,7/22/2024,google,2,product,negative,-0.95,price,india - chennai,18.49,enterprise
971,citygrocer,supermarket,long queues at checkout counters.,2,1/21/2025,appstore,2,product,negative,-0.71,price,sri lanka - kandy,19.16,enterprise
972,citygrocer,supermarket,wide variety of products at good prices.,5,10/15/2025,instagram,3,service,positive,0.91,service,india - bangalore,17.51,startup
973,brightpath college,academic,great learning environment and useful course materials.,5,2/17/2025,google,1,delivery,positive,0.87,support,sri lanka - colombo,23.39,enterprise
974,mealgo,food delivery,app works fine but nothing impressive.,3,12/11/2024,facebook,3,service,neutral,0.07,delivery,india - bangalore,28.87,enterprise
975,trendwear,clothing,sizes were inaccurate and returns were difficult.,1,1/7/2025,appstore,2,service,negative,-0.97,quality,sri lanka - kandy,27.79,sme
976,grand tandoori,restaurant,the food was delicious and the staff were very friendly.,4,7/15/2025,facebook,2,product,positive,0.96,quality,sri lanka - colombo,17.93,startup
977,spice garden,restaurant,food arrived cold and the service was slow.,1,6/11/2025,yelp,3,delivery,negative,-0.6,service,india - chennai,26.2,enterprise
978,skillbridge academy,academic,flexible schedules and practical lessons.,4,1/31/2024,appstore,1,support,positive,0.85,price,sri lanka - colombo,25.9,enterprise
979,freshmart,supermarket,long queues at checkout counters.,1,10/10/2025,google,1,delivery,negative,-0.86,price,india - chennai,39.93,startup
980,quickeats,food delivery,order was delayed and items missing.,1,1/6/2024,facebook,2,delivery,negative,-0.86,price,sri lanka - kandy,8.58,startup
981,brightpath college,academic,classes often cancelled without notice.,2,4/13/2025,yelp,1,service,negative,-0.89,support,india - bangalore,24.64,sme
982,speedybite,food delivery,reliable service and accurate orders.,5,10/8/2024,yelp,1,service,positive,0.58,quality,sri lanka - kandy,5.68,sme
983,spice garden,restaurant,the food was delicious and the staff were very friendly.,4,11/7/2024,appstore,1,delivery,positive,0.98,service,sri lanka - colombo,20.44,sme
984,greenbasket,supermarket,some items were expired on the shelf.,2,2/25/2024,appstore,2,delivery,negative,-0.75,service,india - bangalore,34.99,sme
985,greenbasket,supermarket,wide variety of products at good prices.,5,11/24/2024,appstore,2,product,positive,0.68,delivery,india - chennai,7.3,startup
986,brightpath college,academic,flexible schedules and practical lessons.,4,8/6/2024,instagram,2,service,positive,0.85,support,sri lanka - colombo,31.37,enterprise
987,dailyneeds,supermarket,long queues at checkout counters.,1,6/9/2025,instagram,3,service,negative,-0.69,delivery,india - bangalore,20.04,startup
988,freshmart,supermarket,products are available but prices are average.,4,5/1/2024,instagram,1,service,neutral,0.16,service,sri lanka - kandy,26.58,sme
989,dailyneeds,supermarket,products are available but prices are average.,4,4/13/2025,appstore,1,support,neutral,-0.05,support,sri lanka - colombo,20.94,startup
990,freshmart,supermarket,store is okay but sometimes crowded.,3,1/20/2025,facebook,3,service,neutral,0.24,service,india - chennai,34.8,startup
991,nextgen institute,academic,flexible schedules and practical lessons.,4,8/22/2025,appstore,2,service,positive,0.5,support,india - bangalore,29.84,enterprise
992,futurelearn center,academic,outdated materials and unhelpful staff.,2,8/23/2025,facebook,1,product,negative,-0.68,quality,sri lanka - colombo,31.11,sme
993,nextgen institute,academic,flexible schedules and practical lessons.,4,10/8/2025,yelp,1,delivery,positive,0.52,delivery,sri lanka - kandy,19.69,enterprise
994,urban curry,restaurant,authentic flavors and generous portions.,4,6/1/2025,google,3,product,positive,0.75,quality,india - chennai,28.43,startup
995,quickeats,food delivery,app works fine but nothing impressive.,4,4/26/2025,facebook,1,product,neutral,0.06,delivery,india - chennai,21.3,enterprise
996,brightpath college,academic,flexible schedules and practical lessons.,4,12/31/2024,appstore,3,support,positive,0.74,quality,india - chennai,20.55,enterprise
997,skillbridge academy,academic,facilities are average.,3,6/11/2024,facebook,3,delivery,neutral,0.22,experience,sri lanka - colombo,20.55,enterprise
998,spice garden,restaurant,staff were rude and the place was not clean.,2,11/21/2024,facebook,2,product,negative,-0.58,delivery,india - chennai,36.85,sme
999,nextgen institute,academic,classes often cancelled without notice.,1,11/30/2024,instagram,1,service,negative,-0.64,support,india - bangalore,15.53,enterprise
1000,urban threads,clothing,trendy designs and affordable prices.,4,9/25/2025,instagram,1,product,positive,0.85,support,india - chennai,27.72,enterprise
